customer_id,signup_date,last_active_date,tenure_days,segment,plan_type,region,device,acquisition_channel,sessions_last_30d,avg_session_duration,feature_usage_score,engagement_score,revenue,lifetime_value,churn,churn_date,churn_reason,retention_flag,revenue_at_risk,churn_rate,retention_rate,engagement_band,tenure_band
C1048,2024-03-02,2024-07-19,139,SMB,Standard,US,Desktop,Paid,1,4.74,49,19.4,234.86,363.97,1,2024-07-31,Price,0,234.86,100,0,Low Engagement,91–180 Days
C1049,2024-05-11,2024-05-25,14,SMB,Premium,EU,Desktop,Paid,9,8.65,1,23.6,392.09,883.64,1,2024-05-27,Better Alternative,0,392.09,100,0,Low Engagement,0–30 Days
C1050,2024-03-29,2024-05-04,36,Enterprise,Standard,APAC,Desktop,Paid,21,3.07,54,20.0,272.85,898.11,1,2024-05-08,Better Alternative,0,272.85,100,0,Low Engagement,31–90 Days
C1051,2024-08-24,2025-02-09,169,SMB,Basic,EU,Desktop,Referral,12,3.16,55,18.6,172.02,352.52,1,2025-03-08,Low Engagement,0,172.02,100,0,Low Engagement,91–180 Days
C1052,2024-02-11,2024-07-18,158,Individual,Basic,US,Mobile,Organic,8,4.35,13,14.4,143.92,294.48,1,2024-08-08,Low Engagement,0,143.92,100,0,Low Engagement,91–180 Days
C1053,2024-03-29,2024-12-27,273,SMB,Standard,US,Desktop,Paid,32,3.07,5,14.8,38.12,80.25,1,2025-01-09,Service Issues,0,38.12,100,0,Low Engagement,181+ Days
C1054,2024-10-22,2025-06-18,239,Individual,Basic,US,Desktop,Paid,13,6.05,94,31.8,299.93,817.2,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C1055,2024-11-23,2025-06-20,209,Individual,Standard,US,Desktop,Referral,47,2.21,80,26.9,130.38,309.87,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C1056,2024-10-21,2024-12-19,59,Individual,Basic,EU,Mobile,Referral,19,3.88,88,26.7,91.1,269.06,1,2024-12-21,Low Engagement,0,91.1,100,0,Medium Engagement,31–90 Days
C1057,2024-04-13,2024-06-28,76,Individual,Basic,US,Desktop,Organic,14,9.22,60,34.8,333.84,1098.27,1,2024-07-13,Low Engagement,0,333.84,100,0,Medium Engagement,31–90 Days
C1058,2024-01-14,2024-11-18,309,Individual,Standard,US,Desktop,Organic,31,4.68,95,32.2,346.98,988.34,1,2024-12-13,Low Engagement,0,346.98,100,0,Medium Engagement,181+ Days
C1059,2024-10-14,2024-12-20,67,Enterprise,Standard,APAC,Desktop,Referral,32,7.73,11,27.4,381.03,727.36,1,2025-01-11,Service Issues,0,381.03,100,0,Medium Engagement,31–90 Days
C1060,2024-06-27,2025-03-22,268,SMB,Standard,US,Mobile,Paid,16,2.02,12,10.0,261.72,880.78,1,2025-04-16,Better Alternative,0,261.72,100,0,Low Engagement,181+ Days
C1061,2024-05-04,2025-04-20,351,Enterprise,Basic,APAC,Desktop,Paid,23,3.23,18,15.4,449.15,911.32,1,2025-05-03,Service Issues,0,449.15,100,0,Low Engagement,181+ Days
C1062,2024-12-18,2025-11-18,335,Enterprise,Standard,US,Mobile,Paid,29,8.27,43,32.9,469.44,844.89,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C1063,2024-01-23,2024-06-10,139,Individual,Basic,US,Desktop,Organic,12,7.87,88,35.3,407.54,684.64,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C1064,2024-03-03,2024-10-13,224,Enterprise,Basic,APAC,Mobile,Paid,46,4.48,94,34.5,325.08,853.91,1,2024-11-03,Price,0,325.08,100,0,Medium Engagement,181+ Days
C1065,2024-05-22,2024-11-19,181,Individual,Basic,US,Mobile,Paid,47,9.59,58,42.1,165.79,286.41,1,2024-12-11,Low Engagement,0,165.79,100,0,Medium Engagement,181+ Days
C1066,2024-06-01,2025-02-23,267,Individual,Basic,EU,Mobile,Referral,15,9.2,36,31.4,491.81,874.22,1,2025-02-24,Price,0,491.81,100,0,Medium Engagement,181+ Days
C1067,2024-05-24,2024-09-12,111,SMB,Basic,EU,Desktop,Paid,1,9.66,24,27.9,151.59,318.35,1,2024-10-09,Service Issues,0,151.59,100,0,Medium Engagement,91–180 Days
C1068,2024-08-12,2025-03-18,218,Individual,Basic,US,Mobile,Referral,16,4.85,15,17.6,117.28,241.98,1,2025-04-05,Low Engagement,0,117.28,100,0,Low Engagement,181+ Days
C1069,2024-11-04,2025-08-31,300,Enterprise,Basic,EU,Mobile,Paid,31,2.78,37,18.7,232.23,628.99,1,2025-09-09,Price,0,232.23,100,0,Low Engagement,181+ Days
C1070,2024-04-13,2025-04-11,363,SMB,Basic,APAC,Mobile,Organic,42,6.64,42,31.3,47.28,148.15,1,2025-04-14,Low Engagement,0,47.28,100,0,Medium Engagement,181+ Days
C1071,2024-04-13,2025-02-02,295,Individual,Basic,US,Mobile,Paid,7,7.16,86,32.2,489.68,1480.16,1,2025-02-12,Price,0,489.68,100,0,Medium Engagement,181+ Days
C1072,2024-02-08,2024-06-12,125,SMB,Basic,US,Desktop,Paid,2,2.13,13,7.7,302.45,612.45,1,2024-07-09,Price,0,302.45,100,0,Low Engagement,91–180 Days
C1073,2024-07-16,2025-04-15,273,Individual,Basic,APAC,Desktop,Referral,11,8.08,5,23.2,287.34,571.99,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C1074,2024-05-13,2024-10-19,159,Enterprise,Standard,APAC,Desktop,Referral,19,1.16,88,19.9,334.78,1148.83,1,2024-10-25,Low Engagement,0,334.78,100,0,Low Engagement,91–180 Days
C1075,2024-03-07,2025-01-10,309,Enterprise,Basic,APAC,Desktop,Referral,15,5.34,22,19.7,258.57,392.11,1,2025-01-18,Service Issues,0,258.57,100,0,Low Engagement,181+ Days
C1076,2024-06-27,2024-08-11,45,Individual,Basic,US,Mobile,Paid,13,3.98,59,21.4,35.39,115.35,1,2024-08-18,Price,0,35.39,100,0,Low Engagement,31–90 Days
C1077,2024-02-11,2025-01-18,342,Enterprise,Basic,APAC,Desktop,Paid,15,7.66,11,23.8,313.91,596.26,1,2025-02-05,Low Engagement,0,313.91,100,0,Low Engagement,181+ Days
C1078,2024-01-15,2024-11-06,296,SMB,Standard,APAC,Mobile,Organic,48,3.81,12,20.9,363.76,1234.81,1,2024-11-21,Low Engagement,0,363.76,100,0,Low Engagement,181+ Days
C1079,2024-04-20,2025-02-26,312,Enterprise,Premium,EU,Desktop,Paid,42,8.44,99,44.4,220.04,480.7,1,2025-03-24,Price,0,220.04,100,0,Medium Engagement,181+ Days
C1080,2024-06-05,2025-04-21,320,Individual,Standard,EU,Desktop,Organic,48,6.35,97,40.0,383.5,913.0,1,2025-05-03,Service Issues,0,383.5,100,0,Medium Engagement,181+ Days
C1081,2024-10-15,2025-05-20,217,SMB,Standard,US,Desktop,Referral,32,8.15,5,27.5,128.96,375.82,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C1082,2024-08-18,2024-12-11,115,SMB,Basic,EU,Mobile,Referral,29,9.9,62,39.8,126.21,337.65,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C1083,2024-06-05,2024-11-19,167,SMB,Standard,EU,Desktop,Referral,11,7.11,37,25.5,97.48,208.21,1,2024-11-26,Service Issues,0,97.48,100,0,Medium Engagement,91–180 Days
C1084,2024-02-07,2024-06-16,130,SMB,Standard,APAC,Desktop,Organic,14,9.86,49,34.8,198.56,517.78,1,2024-07-14,Better Alternative,0,198.56,100,0,Medium Engagement,91–180 Days
C1085,2024-04-06,2024-06-09,64,Individual,Basic,APAC,Desktop,Paid,17,1.26,51,14.2,426.57,1263.25,1,2024-06-20,Service Issues,0,426.57,100,0,Low Engagement,31–90 Days
C1086,2024-10-15,2024-11-05,21,Individual,Basic,EU,Mobile,Referral,27,4.04,39,21.4,417.4,661.44,1,2024-11-18,Better Alternative,0,417.4,100,0,Low Engagement,0–30 Days
C1087,2024-09-10,2025-02-11,154,SMB,Basic,EU,Desktop,Paid,22,1.97,7,10.4,203.76,310.2,0,,Unknown,1,0.0,0,100,Low Engagement,91–180 Days
C1088,2024-07-14,2024-12-06,145,Individual,Premium,EU,Desktop,Paid,13,3.36,60,20.0,302.78,731.56,1,2024-12-24,Better Alternative,0,302.78,100,0,Low Engagement,91–180 Days
C1089,2024-03-26,2024-04-07,12,SMB,Standard,US,Mobile,Referral,29,8.55,7,28.2,365.99,645.49,1,2024-04-13,Better Alternative,0,365.99,100,0,Medium Engagement,0–30 Days
C1090,2024-11-17,2025-04-19,153,Individual,Standard,US,Mobile,Organic,32,1.29,96,24.0,135.78,384.08,0,,Unknown,1,0.0,0,100,Low Engagement,91–180 Days
C1091,2024-01-10,2024-02-18,39,Individual,Basic,US,Desktop,Paid,44,5.68,33,28.0,100.71,194.18,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C1092,2024-01-05,2024-09-07,246,SMB,Basic,EU,Desktop,Referral,14,6.1,78,29.8,486.61,1151.17,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C1093,2024-05-02,2025-02-14,288,Individual,Basic,EU,Desktop,Paid,6,6.05,99,31.2,316.43,599.74,1,2025-02-25,Service Issues,0,316.43,100,0,Medium Engagement,181+ Days
C1094,2024-11-25,2025-11-17,357,Individual,Basic,US,Mobile,Paid,14,5.28,59,24.8,491.08,1275.32,1,2025-11-25,Service Issues,0,491.08,100,0,Low Engagement,181+ Days
C1095,2024-12-18,2025-04-21,124,SMB,Premium,US,Mobile,Paid,41,8.12,56,36.9,182.12,315.45,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C1096,2024-04-27,2024-08-18,113,SMB,Standard,EU,Mobile,Paid,45,2.2,98,29.2,357.46,552.71,1,2024-08-19,Service Issues,0,357.46,100,0,Medium Engagement,91–180 Days
C1097,2024-10-20,2025-02-24,127,Enterprise,Basic,APAC,Desktop,Paid,37,3.8,45,23.6,126.85,203.25,0,,Unknown,1,0.0,0,100,Low Engagement,91–180 Days
C1098,2024-06-07,2024-06-21,14,Individual,Premium,US,Mobile,Organic,45,6.54,21,28.5,145.38,495.53,1,2024-06-29,Better Alternative,0,145.38,100,0,Medium Engagement,0–30 Days
C1099,2024-10-29,2025-07-13,257,Individual,Basic,EU,Desktop,Organic,43,7.22,86,39.6,265.71,474.18,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C1100,2024-08-15,2025-07-11,330,Individual,Premium,EU,Mobile,Referral,10,4.64,39,19.4,173.42,505.86,1,2025-07-14,Price,0,173.42,100,0,Low Engagement,181+ Days
C1101,2024-12-30,2025-05-09,130,Individual,Basic,APAC,Mobile,Organic,28,8.88,44,34.4,100.46,164.34,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C1102,2024-08-03,2025-05-25,295,Individual,Basic,EU,Mobile,Organic,30,4.74,54,26.0,146.18,250.89,1,2025-05-28,Better Alternative,0,146.18,100,0,Medium Engagement,181+ Days
C1103,2024-07-02,2024-12-07,158,Individual,Basic,EU,Desktop,Organic,24,4.62,50,23.8,37.16,93.56,0,,Unknown,1,0.0,0,100,Low Engagement,91–180 Days
C1104,2024-01-15,2024-04-17,93,Individual,Basic,US,Desktop,Paid,23,1.33,85,20.7,358.12,870.14,1,2024-05-01,Price,0,358.12,100,0,Low Engagement,91–180 Days
C1105,2024-06-05,2025-01-31,240,SMB,Basic,US,Desktop,Paid,18,5.96,4,19.1,256.22,871.96,1,2025-02-15,Service Issues,0,256.22,100,0,Low Engagement,181+ Days
C1106,2024-05-15,2025-03-08,297,Enterprise,Standard,APAC,Desktop,Referral,1,7.38,94,32.8,65.24,221.14,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C1107,2024-09-17,2025-03-06,170,Individual,Premium,APAC,Mobile,Referral,21,2.03,12,11.1,102.41,313.29,1,2025-03-23,Low Engagement,0,102.41,100,0,Low Engagement,91–180 Days
C1108,2024-06-05,2025-03-13,281,SMB,Standard,EU,Desktop,Referral,19,3.75,27,17.2,69.22,187.18,1,2025-03-15,Service Issues,0,69.22,100,0,Low Engagement,181+ Days
C1109,2024-02-16,2024-04-03,47,Individual,Basic,US,Mobile,Paid,32,8.03,83,38.9,314.04,756.81,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C1110,2024-11-19,2025-07-12,235,SMB,Standard,APAC,Desktop,Organic,7,4.29,96,26.5,65.22,144.29,1,2025-07-28,Service Issues,0,65.22,100,0,Medium Engagement,181+ Days
C1111,2024-11-27,2025-04-27,151,Enterprise,Basic,APAC,Desktop,Organic,24,3.17,79,24.6,382.06,1296.78,1,2025-05-22,Low Engagement,0,382.06,100,0,Low Engagement,91–180 Days
C1112,2024-06-21,2025-04-18,301,Individual,Basic,APAC,Mobile,Paid,45,7.05,61,35.8,29.85,80.77,1,2025-05-16,Service Issues,0,29.85,100,0,Medium Engagement,181+ Days
C1113,2024-05-09,2024-10-16,160,SMB,Standard,EU,Mobile,Referral,8,2.77,92,22.3,139.7,371.34,0,,Unknown,1,0.0,0,100,Low Engagement,91–180 Days
C1114,2024-04-04,2024-08-05,123,SMB,Standard,US,Desktop,Referral,33,9.06,86,42.2,447.52,878.84,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C1115,2024-04-24,2024-12-26,246,Enterprise,Basic,APAC,Desktop,Referral,22,1.95,23,12.7,364.9,581.43,1,2025-01-09,Better Alternative,0,364.9,100,0,Low Engagement,181+ Days
C1116,2024-08-30,2024-11-13,75,Individual,Basic,US,Mobile,Paid,4,7.36,97,33.8,55.02,186.54,1,2024-11-26,Better Alternative,0,55.02,100,0,Medium Engagement,31–90 Days
C1117,2024-10-18,2025-10-03,350,SMB,Premium,APAC,Mobile,Referral,24,5.5,6,19.4,414.14,881.07,1,2025-10-31,Price,0,414.14,100,0,Low Engagement,181+ Days
C1118,2024-10-08,2025-07-02,267,Individual,Basic,APAC,Mobile,Referral,7,8.83,37,29.0,256.66,612.18,1,2025-07-09,Low Engagement,0,256.66,100,0,Medium Engagement,181+ Days
C1119,2024-10-25,2025-07-10,258,SMB,Basic,US,Mobile,Paid,15,2.14,36,13.8,426.46,737.47,1,2025-08-03,Price,0,426.46,100,0,Low Engagement,181+ Days
C1120,2024-10-09,2025-09-14,340,Individual,Standard,US,Mobile,Organic,47,7.1,67,37.2,308.36,978.69,1,2025-10-13,Price,0,308.36,100,0,Medium Engagement,181+ Days
C1121,2024-03-09,2025-02-04,332,Individual,Basic,US,Desktop,Paid,44,6.15,97,38.7,347.28,540.11,1,2025-03-01,Service Issues,0,347.28,100,0,Medium Engagement,181+ Days
C1122,2024-05-27,2024-12-02,189,Enterprise,Basic,EU,Desktop,Paid,14,5.32,41,22.2,496.88,1574.11,1,2024-12-06,Low Engagement,0,496.88,100,0,Low Engagement,181+ Days
C1123,2024-01-11,2024-07-28,199,Enterprise,Basic,APAC,Desktop,Paid,0,5.42,85,26.3,131.52,234.18,1,2024-08-03,Low Engagement,0,131.52,100,0,Medium Engagement,181+ Days
C1124,2024-09-10,2025-02-20,163,Enterprise,Standard,EU,Desktop,Paid,21,7.5,4,23.6,319.49,1045.73,1,2025-02-23,Low Engagement,0,319.49,100,0,Low Engagement,91–180 Days
C1125,2024-11-25,2025-06-18,205,Individual,Standard,US,Mobile,Organic,2,9.44,63,33.4,240.95,713.1,1,2025-06-26,Better Alternative,0,240.95,100,0,Medium Engagement,181+ Days
C1126,2024-12-25,2025-11-10,320,SMB,Standard,APAC,Mobile,Referral,37,1.82,49,19.3,38.94,71.23,1,2025-11-26,Better Alternative,0,38.94,100,0,Low Engagement,181+ Days
C1127,2024-02-07,2024-11-04,271,SMB,Premium,EU,Mobile,Paid,13,1.18,86,18.4,26.95,70.92,1,2024-11-22,Low Engagement,0,26.95,100,0,Low Engagement,181+ Days
C1128,2024-05-13,2024-10-12,152,SMB,Standard,APAC,Desktop,Organic,35,8.25,14,29.7,77.23,164.14,1,2024-10-26,Better Alternative,0,77.23,100,0,Medium Engagement,91–180 Days
C1129,2024-07-18,2025-07-04,351,Enterprise,Basic,EU,Mobile,Referral,17,1.97,94,22.4,331.56,615.53,1,2025-07-20,Price,0,331.56,100,0,Low Engagement,181+ Days
C1130,2024-01-23,2024-12-13,325,SMB,Basic,US,Mobile,Referral,46,9.88,72,44.7,292.24,940.53,1,2024-12-25,Low Engagement,0,292.24,100,0,Medium Engagement,181+ Days
C1131,2024-10-29,2025-02-16,110,Individual,Standard,EU,Desktop,Referral,40,6.57,52,32.2,285.65,659.01,1,2025-03-02,Better Alternative,0,285.65,100,0,Medium Engagement,91–180 Days
C1132,2024-12-11,2025-08-21,253,Individual,Standard,APAC,Desktop,Paid,17,6.86,24,24.2,35.29,81.06,1,2025-09-12,Service Issues,0,35.29,100,0,Low Engagement,181+ Days
C1133,2024-10-28,2024-11-18,21,SMB,Standard,APAC,Desktop,Paid,2,2.79,88,20.6,245.27,451.24,1,2024-12-07,Price,0,245.27,100,0,Low Engagement,0–30 Days
C1134,2024-12-28,2025-09-02,248,Enterprise,Standard,APAC,Mobile,Referral,9,3.16,84,22.3,463.82,1051.08,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C1135,2024-08-05,2024-10-02,58,Enterprise,Basic,APAC,Mobile,Referral,48,6.93,8,28.1,210.84,683.8,1,2024-10-09,Low Engagement,0,210.84,100,0,Medium Engagement,31–90 Days
C1136,2024-05-20,2024-07-10,51,Individual,Basic,US,Desktop,Referral,38,9.19,37,36.1,319.96,712.31,1,2024-07-15,Low Engagement,0,319.96,100,0,Medium Engagement,31–90 Days
C1137,2024-04-13,2024-10-05,175,Individual,Basic,EU,Desktop,Referral,46,9.84,21,37.0,394.31,1341.92,1,2024-10-14,Price,0,394.31,100,0,Medium Engagement,91–180 Days
C1138,2024-07-28,2024-10-27,91,Individual,Basic,US,Mobile,Referral,0,2.78,86,19.8,396.28,1344.43,1,2024-11-03,Price,0,396.28,100,0,Low Engagement,91–180 Days
C1139,2024-04-20,2025-02-14,300,Individual,Basic,US,Desktop,Referral,26,2.21,48,17.9,269.25,481.9,1,2025-02-18,Price,0,269.25,100,0,Low Engagement,181+ Days
C1140,2024-04-13,2024-09-27,167,SMB,Standard,US,Mobile,Organic,26,1.51,67,19.0,431.82,800.86,1,2024-10-14,Service Issues,0,431.82,100,0,Low Engagement,91–180 Days
C1141,2024-11-11,2025-06-24,225,Individual,Standard,APAC,Desktop,Referral,10,8.81,92,37.8,207.86,670.42,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C1142,2024-06-19,2024-12-03,167,Individual,Basic,APAC,Desktop,Paid,48,3.65,14,20.8,446.57,1020.65,1,2024-12-09,Low Engagement,0,446.57,100,0,Low Engagement,91–180 Days
C1143,2024-12-21,2025-05-13,143,SMB,Basic,APAC,Desktop,Paid,4,1.02,64,13.0,135.31,204.15,1,2025-05-21,Price,0,135.31,100,0,Low Engagement,91–180 Days
C1144,2024-11-19,2025-02-03,76,Individual,Basic,EU,Mobile,Paid,6,3.01,53,16.7,154.5,316.38,1,2025-02-18,Service Issues,0,154.5,100,0,Low Engagement,31–90 Days
C1145,2024-05-12,2025-04-22,345,SMB,Basic,APAC,Mobile,Referral,18,4.06,29,18.1,45.5,122.63,1,2025-04-25,Low Engagement,0,45.5,100,0,Low Engagement,181+ Days
C1146,2024-10-19,2024-11-04,16,Individual,Standard,EU,Desktop,Paid,28,9.92,92,44.2,401.88,1245.24,0,,Unknown,1,0.0,0,100,Medium Engagement,0–30 Days
C1147,2024-11-23,2024-12-16,23,SMB,Standard,APAC,Mobile,Organic,14,5.71,19,19.9,220.19,389.03,1,2025-01-09,Better Alternative,0,220.19,100,0,Low Engagement,0–30 Days
C1148,2024-05-06,2024-07-27,82,Enterprise,Standard,APAC,Desktop,Referral,34,2.84,32,18.7,129.98,223.71,1,2024-08-05,Service Issues,0,129.98,100,0,Low Engagement,31–90 Days
C1149,2024-04-15,2024-10-04,172,Individual,Standard,US,Desktop,Paid,46,4.01,99,34.1,131.26,438.96,1,2024-10-31,Service Issues,0,131.26,100,0,Medium Engagement,91–180 Days
C1150,2024-04-01,2024-06-15,75,Enterprise,Standard,US,Mobile,Organic,36,3.97,85,29.9,452.67,1359.05,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C1151,2024-10-13,2025-10-04,356,Enterprise,Basic,US,Mobile,Organic,11,1.18,76,16.6,420.28,1126.17,1,2025-10-06,Low Engagement,0,420.28,100,0,Low Engagement,181+ Days
C1152,2024-02-20,2024-07-08,139,SMB,Basic,EU,Mobile,Paid,29,2.22,6,12.3,285.69,868.03,1,2024-08-06,Low Engagement,0,285.69,100,0,Low Engagement,91–180 Days
C1153,2024-01-29,2024-08-31,215,Individual,Basic,EU,Mobile,Organic,19,7.26,7,23.0,315.73,744.4,1,2024-09-02,Low Engagement,0,315.73,100,0,Low Engagement,181+ Days
C1154,2024-10-22,2025-08-03,285,SMB,Premium,APAC,Desktop,Paid,36,2.08,27,16.4,247.68,747.23,1,2025-08-30,Service Issues,0,247.68,100,0,Low Engagement,181+ Days
C1155,2024-10-23,2025-07-15,265,Enterprise,Basic,EU,Mobile,Organic,2,3.08,44,14.7,208.0,466.67,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C1156,2024-08-01,2025-05-03,275,Individual,Basic,APAC,Mobile,Referral,8,4.16,72,22.8,459.43,913.43,1,2025-05-25,Better Alternative,0,459.43,100,0,Low Engagement,181+ Days
C1157,2024-09-23,2024-10-27,34,Individual,Premium,EU,Desktop,Referral,40,7.82,88,40.8,80.29,237.5,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C1158,2024-09-13,2025-06-30,290,Enterprise,Premium,EU,Desktop,Referral,38,6.24,79,35.1,220.85,516.64,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C1159,2024-10-28,2025-07-17,262,Individual,Standard,EU,Desktop,Referral,25,7.2,73,34.0,185.39,641.96,1,2025-07-29,Low Engagement,0,185.39,100,0,Medium Engagement,181+ Days
C1160,2024-04-10,2025-02-23,319,Individual,Basic,US,Desktop,Referral,1,6.1,10,17.0,259.11,569.78,1,2025-03-13,Service Issues,0,259.11,100,0,Low Engagement,181+ Days
C1161,2024-12-11,2025-10-05,298,Individual,Basic,EU,Mobile,Paid,22,7.15,30,26.8,239.66,801.29,1,2025-10-24,Better Alternative,0,239.66,100,0,Medium Engagement,181+ Days
C1162,2024-04-19,2024-10-09,173,Enterprise,Basic,US,Mobile,Referral,22,1.03,11,8.6,269.07,905.67,0,,Unknown,1,0.0,0,100,Low Engagement,91–180 Days
C1163,2024-06-30,2024-10-12,104,SMB,Basic,US,Desktop,Referral,20,9.38,94,41.6,87.16,172.9,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C1164,2024-11-08,2025-08-14,279,SMB,Basic,EU,Desktop,Referral,15,2.0,77,19.5,266.31,824.61,1,2025-08-27,Service Issues,0,266.31,100,0,Low Engagement,181+ Days
C1165,2024-01-01,2024-11-26,330,SMB,Basic,APAC,Mobile,Referral,8,4.66,50,20.8,136.36,322.65,1,2024-12-17,Better Alternative,0,136.36,100,0,Low Engagement,181+ Days
C1166,2024-11-14,2025-03-13,119,Enterprise,Premium,APAC,Mobile,Organic,12,7.94,43,28.7,108.48,361.79,1,2025-04-07,Better Alternative,0,108.48,100,0,Medium Engagement,91–180 Days
C1167,2024-02-24,2025-02-03,345,SMB,Basic,APAC,Mobile,Referral,27,4.92,95,32.0,51.12,122.7,1,2025-03-02,Low Engagement,0,51.12,100,0,Medium Engagement,181+ Days
C1168,2024-05-28,2025-04-12,319,Individual,Standard,EU,Mobile,Referral,26,9.52,49,36.3,386.07,1153.81,1,2025-04-20,Better Alternative,0,386.07,100,0,Medium Engagement,181+ Days
C1169,2024-11-04,2025-07-09,247,SMB,Standard,APAC,Mobile,Paid,16,5.21,16,18.6,225.17,548.05,1,2025-07-18,Low Engagement,0,225.17,100,0,Low Engagement,181+ Days
C1170,2024-05-16,2024-06-19,34,SMB,Basic,US,Desktop,Organic,37,8.87,34,34.7,320.79,627.34,1,2024-07-17,Service Issues,0,320.79,100,0,Medium Engagement,31–90 Days
C1171,2024-07-20,2024-12-17,150,Individual,Standard,APAC,Desktop,Paid,35,8.3,0,27.8,369.24,701.08,1,2024-12-21,Better Alternative,0,369.24,100,0,Medium Engagement,91–180 Days
C1172,2024-11-08,2025-03-14,126,Enterprise,Basic,EU,Desktop,Referral,0,9.83,28,28.8,346.07,813.56,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C1173,2024-04-26,2024-05-30,34,SMB,Basic,APAC,Desktop,Paid,17,9.34,50,34.2,245.84,740.22,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C1174,2024-06-02,2024-08-29,88,Individual,Standard,US,Mobile,Paid,8,9.08,63,33.8,206.19,558.8,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C1175,2024-10-17,2025-01-02,77,SMB,Basic,EU,Desktop,Referral,12,7.58,3,21.8,200.46,576.78,0,,Unknown,1,0.0,0,100,Low Engagement,31–90 Days
C1176,2024-03-03,2024-09-01,182,Individual,Premium,APAC,Mobile,Organic,39,4.3,86,31.4,327.22,675.6,1,2024-09-17,Better Alternative,0,327.22,100,0,Medium Engagement,181+ Days
C1177,2024-08-31,2024-09-21,21,Individual,Basic,EU,Mobile,Organic,44,1.96,27,17.8,257.5,634.19,1,2024-10-01,Low Engagement,0,257.5,100,0,Low Engagement,0–30 Days
C1178,2024-01-25,2024-11-17,297,SMB,Standard,EU,Mobile,Paid,14,7.2,15,23.0,427.58,679.34,1,2024-12-03,Low Engagement,0,427.58,100,0,Low Engagement,181+ Days
C1179,2024-03-30,2024-08-14,137,Individual,Basic,EU,Mobile,Referral,42,9.81,62,42.2,439.86,1378.99,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C1180,2024-03-15,2024-06-28,105,Enterprise,Basic,APAC,Mobile,Paid,43,7.54,75,38.7,101.87,354.49,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C1181,2024-10-20,2025-01-29,101,Enterprise,Basic,EU,Mobile,Paid,45,9.36,52,40.2,85.39,197.57,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C1182,2024-07-28,2024-12-25,150,SMB,Standard,APAC,Mobile,Paid,3,8.24,84,33.8,322.59,490.96,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C1183,2024-12-12,2025-01-21,40,SMB,Premium,US,Desktop,Referral,32,2.47,16,15.0,164.59,302.78,1,2025-02-03,Price,0,164.59,100,0,Low Engagement,31–90 Days
C1184,2024-01-17,2024-12-25,343,Individual,Premium,APAC,Mobile,Referral,23,3.24,39,18.6,28.91,81.09,1,2025-01-01,Service Issues,0,28.91,100,0,Low Engagement,181+ Days
C1185,2024-05-07,2024-06-05,29,SMB,Basic,US,Desktop,Organic,35,4.08,12,19.0,446.55,1216.47,1,2024-06-24,Low Engagement,0,446.55,100,0,Low Engagement,0–30 Days
C1186,2024-12-29,2025-06-02,155,Enterprise,Standard,APAC,Desktop,Referral,40,2.51,51,21.9,128.91,396.49,1,2025-06-06,Better Alternative,0,128.91,100,0,Low Engagement,91–180 Days
C1187,2024-09-07,2025-07-29,325,Enterprise,Standard,EU,Mobile,Paid,9,6.23,57,25.9,466.05,935.72,1,2025-08-26,Better Alternative,0,466.05,100,0,Medium Engagement,181+ Days
